Year,Station,TempJan,TempFeb,TempMar,TempApr,TempMay,TempJun,TempJul,TempAug,TempSep,TempOct,TempNov,TempDec
2018,1,25.5233797776524,28.54164022601444,32.19585072701947,33.528713366626185,33.4200382778309,32.765641330744685,32.03979493520015,32.197575548283204,32.34667739226617,32.11918227781213,31.037564940297933,29.256362028225823
2018,2,26.3118719654511,29.33367046430599,32.42551147058809,33.5183017019026,33.521800596951124,32.99360156575806,32.182828620427166,32.31587855309145,32.447497580677855,32.26051301973378,31.079939017902497,29.26775250004802
2018,3,25.057786075832755,27.645065200333157,31.499344664495457,33.32076067090057,33.669915203581475,33.119816673295794,32.65528090804625,32.51614649812881,32.52606668453312,32.213630147496495,30.80930131655997,29.38121541788421
2018,4,26.058708502248656,28.78214531153569,32.14733284401647,33.2164926024377,33.409424074522185,32.882914718623624,32.28151249051356,32.384876725327324,32.45986093309054,32.277283823150256,31.211310458708788,29.491219947968343
2018,5,27.442836497317774,29.438793075679197,31.930769599526904,32.71392161376684,32.61651374111312,32.35459387391785,31.627377437724547,32.03527848814641,32.291739648148585,32.23150192737116,31.674342287146256,29.81439427127485
2018,6,27.142827436284577,29.317323544253583,32.06373423555061,33.13167044469979,33.05748697344856,32.46111427175054,31.49760358557508,32.08070634299773,32.31689667927611,32.27239513071533,31.744869313735265,29.983632642167215
2018,7,25.14160188366009,28.608534041880205,32.91316602215822,35.16148437666679,35.10742814331739,34.16842428071404,33.22683268093784,32.89433457346008,33.046853568846714,32.710558639447555,30.858162241116776,28.160819596416385
2018,8,25.933163108173137,28.453724623127858,31.551601766559383,32.638580818878076,32.648905980880876,32.403633639690774,31.845828330926345,32.15844885543645,32.27506326949418,32.0554967012636,30.537130345940575,29.074182402716932
2018,9,28.11473745708765,29.803935407899353,31.884784874696013,32.66296240979026,32.762544477842596,32.34516983765778,30.923305418391273,31.002482772597237,32.20701341721648,32.18938331453637,31.927390330695015,30.430195299897044
2018,10,25.684959778685993,28.564675210433222,32.13019477855841,33.4858911527144,33.56349455301592,32.874826663699785,32.29495304301901,32.34889493340724,32.42923071534869,32.282489518385304,31.385376894438267,29.33035498248502
2018,11,23.5194166131835,26.903051918407332,30.745003175350085,32.579502095726134,33.37690339268069,33.37249178332052,33.045504131405536,32.651506502059824,32.52785068395993,31.7733333397227,30.057668305551633,27.711689072247214
2018,12,25.604899047435786,28.603099691713606,32.34251689028997,33.971844742571875,34.29566282344666,33.39826805771275,32.634208637299615,32.5380762044317,32.5807629481388,32.31294634682803,30.804757475909,28.96625762908786
2018,13,26.50676277051426,29.156533934807083,32.150714707545156,33.05528057773091,32.82973569286494,32.473673668459746,31.3006235031585,31.996060493093893,32.34576738083261,32.24281205765906,31.625669924865466,29.528912376747805
2018,14,26.897227659730497,29.25213883871106,31.846664400985663,32.6246927733172,32.63369406769963,32.19264575701562,30.84803174406694,30.887445230025957,32.23949169691971,32.12670530694129,31.379506681560237,29.559010708299848
2018,15,25.13547338268277,28.07579710711139,32.271839885418636,34.42472183089069,34.827512698306336,33.786787772636735,32.917306098989904,32.66883991940185,32.74211137665578,32.40359402598314,30.596197798108793,28.009500848216344
2018,16,25.683033502636064,29.034268347359387,33.06262039249299,35.34321528589311,35.226132686908734,34.27592380956463,33.08007654205835,32.832349631165826,33.031504175895705,32.95936762652194,31.80365929286017,29.22055605550315
2018,17,26.775984140777375,29.46105670474993,32.545174630403594,33.82587294535218,33.790463536611576,32.73706742767503,31.331073659061488,31.409805519896416,32.45126315899664,32.36420164685256,31.461558650477567,29.45651681712104
2018,18,25.669368857503432,28.815142618160568,32.56980637878039,34.458893717752275,34.814590760127494,33.67798097350448,32.49493831440577,32.46665139230396,32.620242147548055,32.41733167999205,30.925137110038843,28.889350516864244
2018,19,27.039523799624938,29.185750193556395,31.531513305396235,32.50185685438399,32.65291625755339,32.178060675962286,30.984838796189152,30.97416098780853,32.18752214409566,32.14807477467731,31.515280465755257,29.669542767723225
2018,20,25.746034588035045,29.079361116075987,32.666201841674095,33.979615914618115,33.68737923224659,32.904701416158346,32.26877882408686,32.405305938519604,32.52799837564644,32.40419088139979,31.402236561670225,29.4025573417546
2018,21,25.785850764846206,28.92366970216971,31.805532888673103,32.74004514132301,33.11961980810342,32.70612523580734,31.74541544910772,32.20411520927581,32.32337037756122,32.1248922337576,31.049356825869122,29.311607525090075
2018,22,25.832216091541284,29.160819050299875,32.68052468604306,34.314363057228974,34.661502844592476,33.552991980736124,32.24894247778114,32.32629523919977,32.49115794334045,32.27335512843478,30.68325588849422,28.8828261248728
2018,23,25.241071755113474,27.418596281574388,30.896864839458306,31.99440776179117,32.31775356805008,32.32094270957881,32.090308506225306,32.18784678654581,32.22108776635112,31.848031355433303,30.47450865960418,29.404576053725865
2018,25,24.643219785986197,27.99606879160881,32.604932123254486,35.159291178807734,35.17914963909187,34.218921225970725,33.339906385897685,32.93130849260077,32.94840303495869,32.37943444305215,30.542725703006717,28.038163354566244
2018,26,27.380553268783796,29.631725924792832,32.423684444203175,33.2676600058516,33.27143788287742,32.76067483563483,32.39358653238065,32.42910877425971,32.46739134808636,32.22673026564615,31.613373279311727,30.086064457061596
2018,27,24.10658514922955,26.674762936619146,30.435549026240437,32.00075259325897,32.699748695824674,32.79600296906534,32.5588454576656,32.39183566991522,32.287971413981445,31.657691237630846,30.08712475141953,28.758409687711634
2018,28,26.8945560601498,29.124470784686725,31.858450905727356,32.61264432364639,32.47159476168343,31.519732840694463,30.75267916852807,30.843108952770756,32.20664464619517,32.1592700883824,31.331787472168653,29.566477843042126
2018,29,25.514339452242414,28.699657268744744,32.61054874004309,34.848240960261,35.0468106889551,34.00847829398498,32.671390523225284,32.55022733880091,32.73371928516736,32.54103084109576,30.990914978577464,28.675015484393455
2018,30,24.91570762956214,26.99681440685284,30.912727959547475,32.83781559378915,33.4614009980161,33.54694680005142,33.17346174856133,32.91523447947821,32.70042608250997,31.940125806913166,30.38409624580771,29.346771900341025
2018,31,27.390668801284694,29.633771229362612,32.19385249009413,33.04651654509363,32.900365337539206,32.530082105780124,31.26764021401765,32.05057408183537,32.39594606079789,32.386485127985026,31.743006059143916,29.94691790914281
2018,32,25.93287833006485,28.524682407820983,31.817679095342623,32.724757494074375,32.60487174969735,32.44611744435055,32.32176061093385,32.28061698349323,32.29356507258771,32.09939642321821,30.85888362390457,28.960472152113862
2018,33,25.888271160608106,28.38743225706358,31.783174145977295,31.89654360777776,31.82904513695989,31.92206996132863,31.838725203035285,32.19362245209758,32.33995486213149,32.03119645044552,31.295208953182232,29.668271628072052
2018,34,25.272090826483506,28.064130650365296,31.94166670594949,33.60559286568429,33.82702670335594,33.141809628161774,32.62200970706816,32.55051130965739,32.59520350911985,32.37150925167396,31.14965534800766,29.135102929589777
2018,35,28.66646226561175,29.931515063951778,31.67500473076821,32.3659082193164,32.529425877134564,31.74708796371801,30.551021110294773,30.63504704209596,32.12964391743181,32.16135210501278,31.880432453916804,30.59178158711911
2019,1,25.519194361539338,28.57557902410153,32.198335756260114,33.5480925364902,33.469063635739225,32.80591940550557,32.061359784000764,32.22216955014264,32.37801989290177,32.135199922408,31.056729187755533,29.249454514526818
2019,2,26.29643097377501,29.361134346423636,32.423442913028126,33.53482627533576,33.55469544412912,33.02516713747693,32.20085173592449,32.33380358819306,32.47103921547236,32.26892199967572,31.086170746910902,29.24407917156368
2019,3,25.00431073134689,27.669872765993965,31.48626992138927,33.285395251921194,33.70440052854099,33.15527962200167,32.70208541279797,32.53888732465899,32.575861948097675,32.23737297015654,30.814004143103897,29.335156126177566
2019,4,26.06014422023643,28.837571764255323,32.17682987457109,33.26181320334984,33.46918572470248,32.93141382741659,32.31738227542419,32.42457262711495,32.51005242793241,32.31875157739472,31.258861770306954,29.50616955246032
2019,5,27.4736258218342,29.50201843472274,31.982792567048676,32.74307109172406,32.62862394590914,32.3692559569232,31.63411540564968,32.031199038157105,32.30103274722575,32.24352588072945,31.702300015751298,29.82757941625575
2019,6,27.14786994595761,29.36026342231317,32.097103712339,33.14740204642936,33.061214517295774,32.46987210218598,31.50052233658654,32.07104715965166,32.31775789649995,32.26924916856254,31.750823986558792,29.97939202507936
2019,7,25.107657725343817,28.63136962127058,32.905696148608946,35.137347885637,35.13523020836552,34.22269828121366,33.26716240829307,32.91991509535465,33.098225608646565,32.73614231570882,30.874191270788284,28.13595944709018
2019,8,25.91397288671401,28.475957873761928,31.543610440997888,32.653145626655004,32.68650996328882,32.42650657068084,31.87620266243895,32.17443002789175,32.30880149202436,32.069516268007675,30.534942925427206,29.041817879245578
2019,9,28.14103923879888,29.86727443624007,31.94099375124758,32.70650506334259,32.803267019071015,32.40221745672119,30.9580721203653,31.037064206445976,32.23926297157859,32.21461390190688,31.964583607999828,30.449793614350828
2019,10,25.64225000275475,28.56855135021168,32.10399206292205,33.488168718242285,33.60355024686924,32.90500542611842,32.324486545535436,32.36777563521625,32.45909422437389,32.29233697657935,31.382150003659046,29.290599936711146
2019,11,23.482821822793888,26.91622991687028,30.715988167577738,32.52088584929986,33.41076888964937,33.409066776929386,33.10195076636657,32.685450167485335,32.59754103287819,31.8116733678159,30.08356288154552,27.687570685874412
2019,12,25.590230869319665,28.632502123560815,32.34354697977965,33.97701102721053,34.337756024386316,33.44665104723911,32.67580453664416,32.57642411835072,32.63667382157348,32.342777047376536,30.83521584112214,28.96016137230711
2019,13,26.492171479369876,29.185824974121065,32.162745511791144,33.080616457500206,32.86765185634852,32.50167137661406,31.328778213685624,32.011037451582816,32.371327350296326,32.25070678151238,31.63112701682727,29.509754684353613
2019,14,26.932973735226295,29.30923448574238,31.883991097071224,32.651323280024606,32.67509479227869,32.2273704831623,30.868739006534472,30.904357918849485,32.27904911981046,32.16343908554634,31.429363569713026,29.59456456618373
2019,15,25.111062727026543,28.10999417773782,32.26190814734683,34.3991058390664,34.861909307330016,33.83230241491939,32.95973252650404,32.70268550452178,32.79437060768863,32.43388999191744,30.60547867402323,27.99447879252345
2019,16,25.682155708658982,29.06991724640904,33.06872453500635,35.342982028852624,35.280806286575654,34.34184741534462,33.121779393277606,32.87098784310929,33.07856809235255,32.99009583568007,31.83308633642778,29.214433676939358
2019,17,26.796845177215875,29.51317359535497,32.58816139693377,33.87055540008251,33.85449764295229,32.783773309936294,31.360134503298312,31.447867571679456,32.494102985869056,32.38799474188999,31.485752182442425,29.4653129925435
2019,18,25.64855858618487,28.82998433540885,32.55118245999353,34.47475722672248,34.86356485995484,33.71527254468859,32.51454007885497,32.490522359955605,32.65281052033033,32.43738737385455,30.944605915728683,28.865869406026963
2019,19,27.047812323165047,29.222019917684737,31.56264862158722,32.53100225796229,32.67631801701864,32.22703444743058,31.016382156099006,31.00753539324016,32.21693441804065,32.17666197501497,31.54258222279727,29.685097611399314
2019,20,25.72321342440632,29.091116413771935,32.645901686464015,33.961334274740345,33.70780408256898,32.928349748272936,32.27954596961779,32.41630719541036,32.541966799376006,32.40357085619429,31.406339948443332,29.37452362974238
2019,21,25.77036250738555,28.967157738745723,31.83967660835072,32.79996569138107,33.19451766161298,32.77341757094561,31.802177813781515,32.26327635169446,32.38373299532287,32.15058779056432,31.061082825375617,29.28209768003889
2019,22,25.812011552231887,29.179195391439674,32.66520099643114,34.32681480150399,34.70562320234038,33.57715852008219,32.25617873301109,32.335151544154705,32.50810421269263,32.2785292332904,30.689588457886124,28.85386040376814
2019,23,25.20939477933196,27.438147324596542,30.879759440219193,31.982500962724707,32.36330570089959,32.352132421827854,32.12769878194265,32.20822333607523,32.27674755754745,31.873629817751105,30.47780175865689,29.377942080483695
2019,25,24.632434404394143,28.033463053413243,32.62040465828886,35.173377758906284,35.22604532404221,34.280101770862245,33.38761111012839,32.97360933783377,33.0012240179266,32.40445009152961,30.565150454633915,28.02685836924233
2019,26,27.42569139439724,29.693639618204596,32.47566896820471,33.309819415095305,33.304038686293765,32.80132520485561,32.436153377257654,32.45342529270738,32.50204222666543,32.2456824330243,31.650716289270473,30.11523373172317
2019,27,24.078772733990437,26.695436447320443,30.414536187056328,31.960430209728035,32.72673753237166,32.81726703834876,32.60310726798951,32.41191896427274,32.34382427882026,31.688277008575078,30.111728774922966,28.75239327534036
2019,28,26.947382891798384,29.209156906159603,31.937013709107035,32.685267649298034,32.54451356206845,31.584208623770095,30.81102333677406,30.893121126591993,32.264863846638264,32.210451734128775,31.387892386892872,29.601518627503545
2019,29,25.4547076229101,28.681661129870797,32.56073923264966,34.818452266565046,35.051299217503605,34.03119487151134,32.673250105755464,32.54687338723483,32.745610805347646,32.52358339292006,30.962534026238274,28.606475106358314
2019,30,24.86973261788758,26.99741972735704,30.854962120083762,32.73685506407945,33.43189361733314,33.57757934396434,33.21805032902886,32.9416326657517,32.73653761806383,31.953784595924624,30.396933526174404,29.32385807796975
2019,31,27.439240229877512,29.71013533620906,32.261487966506664,33.095891640540536,32.959291875912015,32.582277165625804,31.323267016071128,32.08634282918296,32.44386355506068,32.4252435991508,31.789891722503732,29.972195022909048
2019,32,25.951882248335284,28.574717838901197,31.841054190824668,32.72322385520042,32.63799400504647,32.46100280209845,32.36527809532652,32.30067528947643,32.34403443852659,32.134891630049374,30.89876801404972,28.986530211704387
2019,33,25.92039910859894,28.461553893104835,31.82819250519349,31.9329179393087,31.886930742816272,31.937376302156746,31.884061460754154,32.20961348187757,32.39978170192828,32.08264522935308,31.33099301226703,29.700920535081984
2019,34,25.245969926578237,28.08599333271213,31.9342441474514,33.61411820312661,33.883014775994596,33.19508775404413,32.67814958236228,32.594374884503836,32.660146213491124,32.40584819551201,31.167633244655484,29.101144971018346
2019,35,28.683610544284015,29.969336380547652,31.697169397179213,32.37705260438286,32.54662393525068,31.78728353287156,30.56334226166223,30.64492555070253,32.14131796882524,32.1692675292603,31.903594664263633,30.601019863062582
2020,1,25.515008945426274,28.609517822188618,32.20082078550075,33.567471706354226,33.51808899364755,32.84619748026646,32.08292463280137,32.24676355200207,32.40936239353737,32.151217567003876,31.075893435213136,29.24254700082781
2020,2,26.280989982098923,29.388598228541284,32.42137435546815,33.55135084876891,33.58759029130712,33.0567327091958,32.218874851421816,32.35172862329466,32.49458085026686,32.27733097961766,31.092402475919304,29.22040584307934
2020,3,24.950835386861023,27.694680331654776,31.47319517828308,33.25002983294182,33.7388858535005,33.190742570707556,32.74888991754969,32.56162815118916,32.62565721166222,32.26111579281658,30.818706969647824,29.289096834470918
2020,4,26.06157993822421,28.892998216974956,32.206326905125714,33.30713380426199,33.52894737488276,32.979912936209566,32.3532520603348,32.46426852890257,32.56024392277427,32.36021933163918,31.30641308190512,29.521119156952302
2020,5,27.504415146350624,29.565243793766285,32.03481553457045,32.77222056968128,32.64073415070517,32.383918039928545,31.640853373574814,32.0271195881678,32.3103258463029,32.25554983408774,31.73025774435634,29.840764561236654
2020,6,27.152912455630645,29.403203300372756,32.130473189127386,33.163133648158926,33.064942061142986,32.47862993262143,31.503441087598,32.061387976305596,32.318619113723784,32.26610320640975,31.756778659382324,29.975151407991508
2020,7,25.073713567027546,28.654205200660954,32.89822627505968,35.113211394607205,35.16303227341365,34.27697228171328,33.3074921356483,32.94549561724923,33.14959764844641,32.76172599197009,30.890220300459788,28.111099297763978
2020,8,25.89478266525488,28.498191124396,31.53561911543639,32.66771043443193,32.724113945696764,32.44937950167091,31.906576993951557,32.190411200347064,32.34253971455453,32.08353583475176,30.532755504913837,29.009453355774227
2020,9,28.16734102051011,29.93061346458079,31.997202627799147,32.75004771689492,32.843989560299434,32.45926507578459,30.992838822339326,31.071645640294715,32.27151252594069,32.239844489277395,32.00177688530464,30.46939192880461
2020,10,25.599540226823503,28.572427489990137,32.07778934728569,33.49044628377017,33.643605940722566,32.935184188537065,32.35402004805186,32.386656337025265,32.488957733399104,32.30218443477339,31.378923112879825,29.250844890937273
2020,11,23.446227032404277,26.92940791533323,30.686973159805394,32.462269602873576,33.44463438661804,33.445641770538245,33.15839740132761,32.71939383291085,32.66723138179645,31.8500133959091,30.10945745753941,27.663452299501607
2020,12,25.575562691203547,28.66190455540803,32.34457706926934,33.982177311849185,34.37984922532596,33.49503403676546,32.717400435988694,32.61477203226974,32.692584695008165,32.37260774792505,30.86567420633528,28.95406511552636
2020,13,26.477580188225488,29.215116013435043,32.17477631603713,33.10595233726949,32.905568019832096,32.52966908476838,31.356932924212742,32.02601441007174,32.39688731976003,32.258601505365704,31.636584108789073,29.490596991959418
2020,14,26.968719810722096,29.3663301327737,31.921317793156785,32.67795378673202,32.71649551685776,32.262095209308974,30.889446269002004,30.921270607673016,32.31860654270122,32.20017286415138,31.479220457865814,29.63011842406761
2020,15,25.086652071370317,28.144191248364255,32.25197640927502,34.373489847242105,34.896305916353704,33.87781705720205,33.00215895401817,32.73653108964172,32.846629838721476,32.46418595785174,30.61475954993767,27.979456736830553
2020,16,25.6812779146819,29.1055661454587,33.074828677519726,35.34274877181213,35.33547988624258,34.407771021124596,33.163482244496855,32.90962605505276,33.12563200880938,33.020824044838214,31.862513379995388,29.20831129837557
2020,17,26.81770621365438,29.565290485960013,32.63114816346394,33.91523785481284,33.91853174929301,32.830479192197565,31.389195347535132,31.485929623462496,32.53694281274148,32.411787836927424,31.509945714407284,29.47410916796596
2020,18,25.627748314866302,28.84482605265713,32.53255854120667,34.49062073569269,34.9125389597822,33.7525641158727,32.53414184330417,32.514393327607245,32.685378893112606,32.45744306771704,30.964074721418523,28.842388295189686
2020,19,27.056100846705153,29.25828964181308,31.593783937778205,32.5601476615406,32.699719776483875,32.27600821889888,31.047925516008863,31.040909798671787,32.24634669198565,32.20524917535264,31.56988397983929,29.700652455075403
2020,20,25.700392260777594,29.102871711467888,32.62560153125393,33.943052634862575,33.728228932891355,32.95199808038753,32.290313115148734,32.42730845230111,32.55593522310557,32.40295083098879,31.410443335216442,29.346489917730157
2020,21,25.754874249924892,29.010645775321738,31.873820328028337,32.85988624143913,33.269415515122525,32.84070990608389,31.858940178455313,32.322437494113096,32.44409561308452,32.17628334737104,31.07280882488211,29.252587834987708
2020,22,25.79180701292249,29.197571732579476,32.64987730681922,34.33926654577901,34.74974356008828,33.601325059428255,32.26341498824103,32.34400784910963,32.525050482044804,32.28370333814601,30.695921027278025,28.82489468266348
2020,23,25.177717803550447,27.457698367618697,30.86265404098008,31.970594163658244,32.40885783374909,32.3833221340769,32.16508905765999,32.22859988560464,32.332407348743786,31.899228280068904,30.481094857709603,29.351308107241525
2020,25,24.621649022802085,28.070857315217673,32.63587719332324,35.18746433900483,35.272941008992554,34.341282315753766,33.4353158343591,33.01591018306678,33.05404500089452,32.429465740007075,30.58757520626111,28.01555338391842
2020,26,27.47082952001069,29.75555331161636,32.527653492206234,33.351978824339,33.336639489710116,32.84197557407639,32.47872022213466,32.47774181115505,32.536693105244495,32.264634600402445,31.68805929922922,30.144403006384746
2020,27,24.050960318751322,26.716109958021743,30.393523347872218,31.920107826197096,32.753726368918635,32.838531107632186,32.647369078313424,32.43200225863026,32.39967714365906,31.718862779519313,30.136332798426405,28.746376862969083
2020,28,27.00020972344697,29.293843027632484,32.01557651248672,32.75789097494968,32.617432362453485,31.648684406845724,30.869367505020048,30.94313330041323,32.32308304708135,32.26163337987514,31.443997301617088,29.636559411964967
2020,29,25.395075793577785,28.663664990996846,32.51092972525623,34.7886635728691,35.05578774605212,34.05391144903769,32.67510968828564,32.54351943566875,32.75750232552794,32.50613594474435,30.934153073899086,28.537934728323172
2020,30,24.823757606213018,26.998025047861244,30.79719628062005,32.63589453436975,33.40238623665017,33.608211887877246,33.262638909496395,32.968030852025194,32.772649153617685,31.967443384936086,30.409770806541093,29.300944255598473
2020,31,27.48781165847033,29.786499443055508,32.32912344291919,33.14526673598744,33.01821841428482,32.63447222547149,31.378893818124602,32.12211157653056,32.49178104932348,32.464002070316575,31.83677738586355,29.99747213667528
2020,32,25.97088616660572,28.62475326998141,31.864429286306716,32.72169021632648,32.6711162603956,32.47588815984635,32.40879557971918,32.32073359545962,32.39450380446548,32.170386836880546,30.93865240419487,29.012588271294916
2020,33,25.95252705658977,28.535675529146086,31.873210864409685,31.96929227083964,31.94481634867265,31.952682642984858,31.929397718473023,32.22560451165755,32.459608541725075,32.13409400826065,31.366777071351827,29.733569442091913
2020,34,25.219849026672964,28.107856015058957,31.92682158895331,33.62264354056893,33.93900284863325,33.24836587992648,32.734289457656395,32.63823845935028,32.7250889178624,32.44018713935005,31.185611141303305,29.06718701244692
2020,35,28.700758822956285,30.00715769714353,31.719334063590214,32.38819698944933,32.5638219933668,31.827479102025112,30.575663413029684,30.6548040593091,32.15299202021867,32.17718295350782,31.926756874610465,30.61025813900605
2021,1,25.51082352931321,28.64345662027571,32.2033058147414,33.58685087621824,33.56711435155588,32.886475555027346,32.10448948160199,32.271357553861506,32.44070489417297,32.16723521159975,31.095057682670735,29.235639487128804
2021,2,26.265548990422833,29.41606211065893,32.41930579790819,33.56787542220207,33.620485138485115,33.08829828091467,32.236897966919145,32.36965365839627,32.518122485061355,32.2857399595596,31.09863420492771,29.196732514595002
2021,3,24.897360042375155,27.719487897315584,31.460120435176893,33.214664413962446,33.77337117846001,33.22620551941344,32.79569442230141,32.58436897771934,32.67545247522678,32.28485861547663,30.82340979619175,29.243037542764274
2021,4,26.063015656211984,28.94842466969459,32.23582393568033,33.352454405174136,33.588709025063054,33.02841204500254,32.38912184524542,32.503964430690196,32.61043541761613,32.401687085883644,31.353964393503286,29.53606876144428
2021,5,27.53520447086705,29.628469152809828,32.08683850209222,32.8013700476385,32.652844355501195,32.39858012293389,31.64759134149995,32.023040138178494,32.319618945380064,32.26757378744603,31.758215472961382,29.853949706217552
2021,6,27.157954965303677,29.446143178432344,32.16384266591578,33.17886524988849,33.0686696049902,32.48738776305688,31.50635983860946,32.05172879295953,32.31948033094762,32.26295724425697,31.76273333220585,29.970910790903655
2021,7,25.039769408711273,28.67704078005133,32.8907564015104,35.08907490357741,35.19083433846178,34.331246282212895,33.34782186300354,32.971076139143804,33.20096968824626,32.78730966823136,30.906249330131292,28.086239148437773
2021,8,25.87559244379575,28.52042437503007,31.52762778987489,32.68227524220887,32.761717928104716,32.47225243266098,31.93695132546416,32.20639237280237,32.37627793708471,32.09755540149583,30.530568084400468,28.977088832302876
2021,9,28.19364280222134,29.99395249292151,32.05341150435071,32.79359037044725,32.88471210152785,32.516312694848004,31.02760552431335,31.106227074143455,32.3037620803028,32.2650750766479,32.03897016260945,30.48899024325839
2021,10,25.55683045089226,28.576303629768596,32.05158663164932,33.49272384929805,33.68366163457589,32.9653629509557,32.38355355056829,32.405537038834275,32.518821242424316,32.31203189296743,31.375696222100604,29.2110898451634
