Year,Month,Station,Forecasted_Temperature
2018,7,34,33.1
2018,7,35,30.6
2019,7,5,31.1
2019,7,1,32.3
2019,7,2,31.8
2019,7,3,32.7
2019,7,4,32.4
2019,7,6,31.4
2019,7,7,34.1
2019,7,9,31.4
2019,7,8,31
2019,7,10,32.9
2019,7,11,32.8
2019,7,12,33.5
2019,7,13,31.9
2019,7,14,30.8
2019,7,15,34
2019,7,16,34.5
2019,7,17,31.7
2019,7,18,33.6
2019,7,19,31
2019,7,21,31.9
2019,7,20,33
2019,7,22,33.6
2019,7,23,32.5
2019,7,24,32.1
2019,7,25,34.5
2019,7,26,31.3
2019,7,27,32.8
2019,7,28,30.7
2019,7,29,34
2019,7,31,31.5
2019,7,32,32.6
2019,7,30,32.8
2019,7,33,32.3
2019,7,34,33.3
2019,7,35,30.6
2020,7,5,31.7
2020,7,1,32.6
2020,7,2,32.4
2020,7,3,32.4
2020,7,4,32.8
2020,7,6,32
2020,7,7,33.9
2020,7,9,31.1
2020,7,8,31.6
2020,7,10,33
2020,7,11,31.9
2020,7,12,32.9
2020,7,13,32.2
2020,7,14,31.3
2020,7,15,33.8
2020,7,16,34.5
2020,7,17,32.7
2020,7,18,33.2
2020,7,19,31.6
2020,7,21,32.4
2020,7,20,32.4
2020,7,22,33
2020,7,23,32
2020,7,24,32.3
2020,7,25,33.8
2020,7,26,32.1
2020,7,27,32
2020,7,28,31.7
2020,7,29,33.4
2020,7,31,32.2
2020,7,32,33
2020,7,30,31.9
2020,7,33,31.9
2020,7,34,33.1
2020,7,35,33.1
2021,7,5,31.2
2021,7,1,32.5
2021,7,2,32
2021,7,3,33.1
2021,7,4,32.9
2021,7,6,31.9
2021,7,7,33.4
2021,7,9,30.9
2021,7,8,31.7
2021,7,10,32.8
2021,7,11,33.5
2021,7,12,32.8
2021,7,13,32.6
2021,7,14,31.1
2021,7,15,33.9
2021,7,16,33.7
2021,7,17,31.9
2021,7,18,35.4
2021,7,19,31.4
2021,7,21,32.2
2021,7,20,32.6
2021,7,22,32.6
2021,7,23,32.5
2021,7,24,31.8
2021,7,25,34.1
2021,7,26,32
2021,7,27,32.2
2021,7,28,31.4
2021,7,29,32.8
2021,7,31,31.9
2021,7,32,32.9
2021,7,30,33.5
2021,7,33,32.9
2021,7,34,32.8
2021,7,35,30.5
2022,7,5,33
2022,7,1,33.1
2022,7,2,33.1
2022,7,3,34.1
2022,7,4,34
2022,7,6,33.2
2022,7,7,34.9
2022,7,9,32.2
2022,7,8,33.5
2022,7,10,34.2
2022,7,11,34.6
2022,7,12,33.8
2022,7,13,33.6
2022,7,14,31.7
2022,7,15,35
2022,7,16,34.5
2022,7,17,32.7
2022,7,18,33.7
2022,7,19,33
2022,7,21,33.4
2022,7,20,33.7
2022,7,22,33.7
2022,7,23,33.2
2022,7,24,32.8
2022,7,25,36.4
2022,7,26,33.6
2022,7,27,34.7
2022,7,28,32.6
2022,7,29,32.8
2022,7,31,33.1
2022,7,32,34
2022,7,30,35.5
2022,7,33,34
2022,7,34,34.4
2022,7,35,31.9
2023,7,5,33.5
2023,7,1,33.4
2023,7,2,33.5
2023,7,3,34.2
2023,7,4,34
2023,7,6,33.7
2023,7,7,35.4
2023,7,9,32.3
2023,7,8,33.4
2023,7,10,34.4
2023,7,11,34.1
2023,7,12,34.4
2023,7,13,34
2023,7,14,32
2023,7,15,35.3
2023,7,16,34.7
2023,7,17,33
2023,7,18,33.9
2023,7,19,33.2
2023,7,21,33.2
2023,7,20,33.9
2023,7,22,34.5
2023,7,23,33.6
2023,7,24,33.1
2023,7,25,35.8
2023,7,26,33.9
2023,7,27,33.9
2023,7,28,33
2023,7,29,33.9
2023,7,31,33.7
2023,7,32,34.4
2023,7,30,34.2
2023,7,33,33.2
2023,7,34,34.7
2023,7,35,34.7
2024,7,1,32.16918403
2024,7,2,32.29096731
2024,7,3,32.93610794
2024,7,4,32.4967312
2024,7,5,31.66780525
2024,7,6,31.51511609
2024,7,7,33.46881105
2024,7,8,32.02807432
2024,7,9,31.13190563
2024,7,10,32.47215406
2024,7,11,33.38418394
2024,7,12,32.88378403
2024,7,13,31.46955177
2024,7,14,30.97227532
2024,7,15,33.17186466
2024,7,16,33.33029365
2024,7,17,31.50543872
2024,7,18,32.6125489
2024,7,19,31.17409896
2024,7,20,32.3333817
2024,7,21,32.08598964
2024,7,22,32.29236001
2024,7,23,32.31465016
2024,7,25,33.62613473
2024,7,26,32.6489876
2024,7,27,32.82441632
2024,7,28,31.10274418
2024,7,29,32.68254802
2024,7,30,33.44099323
2024,7,31,31.60140103
2024,7,32,32.58286552
2024,7,33,32.11074275
2024,7,34,32.95884896
2024,7,35,30.62494802
2025,7,1,32.19074888
2025,7,2,32.30899043
2025,7,3,32.98291244
2025,7,4,32.53260098
2025,7,5,31.67454321
2025,7,6,31.51803484
2025,7,7,33.50914077
2025,7,8,32.05844865
2025,7,9,31.16667233
2025,7,10,32.50168756
2025,7,11,33.44063058
2025,7,12,32.92537993
2025,7,13,31.49770648
2025,7,14,30.99298258
2025,7,15,33.21429109
2025,7,16,33.3719965
2025,7,17,31.53449957
2025,7,18,32.63215067
2025,7,19,31.20564232
2025,7,20,32.34414884
2025,7,21,32.142752
2025,7,22,32.29959626
2025,7,23,32.35204044
2025,7,25,33.67383946
2025,7,26,32.69155445
2025,7,27,32.86867813
2025,7,28,31.16108835
2025,7,29,32.6844076
2025,7,30,33.48558181
2025,7,31,31.65702783
2025,7,32,32.626383
2025,7,33,32.15607901
2025,7,34,33.01498883
2025,7,35,30.63726917
2026,7,1,32.21231373
2026,7,2,32.32701354
2026,7,3,33.02971695
2026,7,4,32.56847077
2026,7,5,31.68128118
2026,7,6,31.52095359
2026,7,7,33.5494705
2026,7,8,32.08882298
2026,7,9,31.20143903
2026,7,10,32.53122106
2026,7,11,33.49707721
2026,7,12,32.96697583
2026,7,13,31.52586119
2026,7,14,31.01368984
2026,7,15,33.25671752
2026,7,16,33.41369935
2026,7,17,31.56356041
2026,7,18,32.65175243
2026,7,19,31.23718568
2026,7,20,32.35491599
2026,7,21,32.19951437
2026,7,22,32.30683252
2026,7,23,32.38943071
2026,7,25,33.72154418
2026,7,26,32.73412129
2026,7,27,32.91293994
2026,7,28,31.21943251
2026,7,29,32.68626718
2026,7,30,33.53017039
2026,7,31,31.71265463
2026,7,32,32.66990049
2026,7,33,32.20141526
2026,7,34,33.07112871
2026,7,35,30.64959032
2027,7,1,32.23387857
2027,7,2,32.34503666
2027,7,3,33.07652145
2027,7,4,32.60434055
2027,7,5,31.68801915
2027,7,6,31.52387234
2027,7,7,33.58980023
2027,7,8,32.11919731
2027,7,9,31.23620574
2027,7,10,32.56075457
2027,7,11,33.55352385
2027,7,12,33.00857173
2027,7,13,31.5540159
2027,7,14,31.03439711
2027,7,15,33.29914395
2027,7,16,33.4554022
2027,7,17,31.59262126
2027,7,18,32.67135419
2027,7,19,31.26872904
2027,7,20,32.36568313
2027,7,21,32.25627673
2027,7,22,32.31406877
2027,7,23,32.42682099
2027,7,25,33.7692489
2027,7,26,32.77668814
2027,7,27,32.95720175
2027,7,28,31.27777668
2027,7,29,32.68812677
2027,7,30,33.57475897
2027,7,31,31.76828143
2027,7,32,32.71341797
2027,7,33,32.24675152
2027,7,34,33.12726858
2027,7,35,30.66191147
2018,8,5,32.5
2018,8,1,32.4
2018,8,2,32.3
2018,8,3,33.3
2018,8,4,33.1
2018,8,6,32.8
2018,8,7,33.5
2018,8,9,31.5
2018,8,8,32.2
2018,8,10,33.7
2018,8,11,33.8
2018,8,12,33.1
2018,8,13,32.7
2018,8,14,31.5
2018,8,15,33.8
2018,8,16,33.8
2018,8,17,32.2
2018,8,18,33.2
2018,8,19,32.2
2018,8,21,32.5
2018,8,20,32.9
2018,8,22,32.1
2018,8,23,32.7
2018,8,24,32.4
2018,8,25,34.6
2018,8,26,32.9
2018,8,27,33.5
2018,8,28,31.6
2018,8,29,33
2018,8,31,32.5
2018,8,32,33.8
2018,8,30,33.8
2018,8,33,33.8
2018,8,34,33.3
2018,8,35,31.1
2019,8,5,32.2
2019,8,1,32.7
2019,8,2,32.4
2019,8,3,33.9
2019,8,4,33.3
2019,8,6,32.6
2019,8,7,33.5
2019,8,9,32.6
2019,8,8,31.5
2019,8,10,33.7
2019,8,11,34.6
2019,8,12,33.4
2019,8,13,32.9
2019,8,14,31.7
2019,8,15,33.9
2019,8,16,33.6
2019,8,17,32.2
2019,8,18,33
2019,8,19,32.1
2019,8,21,32.8
2019,8,20,33.1
2019,8,22,33
2019,8,23,33.5
2019,8,24,32.3
2019,8,25,34.5
2019,8,26,32.9
2019,8,27,34.1
2019,8,28,32.1
2019,8,29,33.1
2019,8,31,32.5
2019,8,32,34
2019,8,30,34.6
2019,8,33,34.3
2019,8,34,34.1
2019,8,35,34.1
2020,8,5,31.8
2020,8,1,32.1
2020,8,2,31.7
2020,8,3,33.6
2020,8,4,32.4
2020,8,6,31.9
2020,8,7,33.5
2020,8,9,30.7
2020,8,8,32.1
2020,8,10,32.9
2020,8,11,34
2020,8,12,32.7
2020,8,13,32.6
2020,8,14,30.6
2020,8,15,33.8
2020,8,16,33.4
2020,8,17,31.7
2020,8,18,32.7
2020,8,19,31.1
2020,8,21,32
2020,8,20,32
2020,8,22,32.4
2020,8,23,33
2020,8,24,31.6
2020,8,25,34.4
2020,8,26,32.4
2020,8,27,34.1
2020,8,28,31.6
2020,8,29,32.7
2020,8,31,32.5
2020,8,32,33.9
2020,8,30,34.2
2020,8,33,33.7
2020,8,34,33.8
2020,8,35,33.8
2021,8,5,31.1
2021,8,1,32.5
2021,8,2,32.6
2021,8,3,32.9
2021,8,4,33.1
2021,8,6,31.7
2021,8,7,33.7
2021,8,9,30.9
2021,8,8,32.1
2021,8,10,32.2
2021,8,11,33.2
2021,8,12,32.7
2021,8,13,32.4
2021,8,14,31.3
2021,8,15,34
2021,8,16,33.7
2021,8,17,31.9
2021,8,18,32.4
2021,8,19,31.5
2021,8,21,32
2021,8,20,32.5
2021,8,22,32.9
2021,8,23,32.1
2021,8,24,32.1
2021,8,25,34.1
2021,8,26,31.4
2021,8,27,33
2021,8,28,31.3
2021,8,29,32.2
2021,8,31,31.7
2021,8,32,32.8
2021,8,30,32.8
2021,8,33,31.8
2021,8,34,33
2021,8,35,31.3
2022,8,5,32.8
2022,8,1,32.9
2022,8,2,32.9
2022,8,3,33.8
2022,8,4,34.1
2022,8,6,33.2
2022,8,7,33.7
2022,8,9,32.3
2022,8,8,33.7
2022,8,10,34.2
2022,8,11,33.6
2022,8,12,33.5
2022,8,13,33.7
2022,8,14,31.7
2022,8,15,34.4
2022,8,16,33.8
2022,8,17,32.6
2022,8,18,33.4
2022,8,19,32.6
2022,8,21,33.1
2022,8,20,33.4
2022,8,22,33.2
2022,8,23,33.3
2022,8,24,32.8
2022,8,25,34.7
2022,8,26,33.5
2022,8,27,34
2022,8,28,32.7
2022,8,29,32.7
2022,8,31,33.4
2022,8,32,34
2022,8,30,34.7
2022,8,33,34.3
2022,8,34,34
2022,8,35,31.7
2023,8,5,31.1
2023,8,1,31.8
2023,8,2,32.1
2023,8,3,33.1
2023,8,4,32.6
2023,8,6,31.3
2023,8,7,33.9
2023,8,9,31
2023,8,8,31.6
2023,8,10,32.7
2023,8,11,33.4
2023,8,12,33.2
2023,8,13,31.8
2023,8,14,30.9
2023,8,15,34.1
2023,8,16,33.5
2023,8,17,31.7
2023,8,18,32.7
2023,8,19,31.3
2023,8,21,31.5
2023,8,20,32.4
2023,8,22,33
2023,8,23,32.7
2023,8,24,31.9
2023,8,25,34
2023,8,26,30.6
2023,8,27,33.4
2023,8,28,31.2
2023,8,29,32.8
2023,8,31,31.5
2023,8,32,32.9
2023,8,30,34
2023,8,33,32
2023,8,34,33.2
2023,8,35,33.2
2024,8,1,32.34513956
2024,8,2,32.42342876
2024,8,3,32.65259146
2024,8,4,32.62305214
2024,8,5,32.01080179
2024,8,6,32.02275124
2024,8,7,33.0478177
2024,8,8,32.25433589
2024,8,9,31.20997138
2024,8,10,32.46217914
2024,8,11,32.85516849
2024,8,12,32.76816369
2024,8,13,32.08592224
2024,8,14,30.98892136
2024,8,15,32.87191343
2024,8,16,33.0641789
2024,8,17,31.63817783
2024,8,18,32.6098772
2024,8,19,31.17440742
2024,8,20,32.47131348
2024,8,21,32.55908206
2024,8,22,32.37943307
2024,8,23,32.31010608
2024,8,25,33.18511356
2024,8,26,32.57500788
2024,8,27,32.51233544
2024,8,28,31.143182
2024,8,29,32.53010363
2024,8,30,33.0736236
2024,8,31,32.26518657
2024,8,32,32.40096682
2024,8,33,32.28956863
2024,8,34,32.81369276
2024,8,35,30.69431809
2025,8,1,32.36973356
2025,8,2,32.4413538
2025,8,3,32.67533228
2025,8,4,32.66274804
2025,8,5,32.00672234
2025,8,6,32.01309206
2025,8,7,33.07339823
2025,8,8,32.27031706
2025,8,9,31.24455281
2025,8,10,32.48105985
2025,8,11,32.88911216
2025,8,12,32.8065116
2025,8,13,32.1008992
2025,8,14,31.00583405
2025,8,15,32.90575902
2025,8,16,33.10281711
2025,8,17,31.67623988
2025,8,18,32.63374817
2025,8,19,31.20778183
2025,8,20,32.48231474
2025,8,21,32.61824321
2025,8,22,32.38828937
2025,8,23,32.33048263
2025,8,25,33.22741441
2025,8,26,32.5993244
2025,8,27,32.53241873
2025,8,28,31.19319417
2025,8,29,32.52674968
2025,8,30,33.10002178
2025,8,31,32.30095531
2025,8,32,32.42102513
2025,8,33,32.30555966
2025,8,34,32.85755633
2025,8,35,30.7041966
2026,8,1,32.39432756
2026,8,2,32.45927883
2026,8,3,32.69807311
2026,8,4,32.70244394
2026,8,5,32.00264289
2026,8,6,32.00343288
2026,8,7,33.09897875
2026,8,8,32.28629824
2026,8,9,31.27913424
2026,8,10,32.49994055
2026,8,11,32.92305583
2026,8,12,32.84485952
2026,8,13,32.11587616
2026,8,14,31.02274674
2026,8,15,32.9396046
2026,8,16,33.14145533
2026,8,17,31.71430193
2026,8,18,32.65761913
2026,8,19,31.24115623
2026,8,20,32.49331599
2026,8,21,32.67740435
2026,8,22,32.39714568
2026,8,23,32.35085918
2026,8,25,33.26971525
2026,8,26,32.62364092
2026,8,27,32.55250202
2026,8,28,31.24320634
2026,8,29,32.52339573
2026,8,30,33.12641997
2026,8,31,32.33672406
2026,8,32,32.44108343
2026,8,33,32.32155069
2026,8,34,32.90141991
2026,8,35,30.71407511
2027,8,1,32.41892157
2027,8,2,32.47720387
2027,8,3,32.72081394
2027,8,4,32.74213984
2027,8,5,31.99856344
2027,8,6,31.99377369
2027,8,7,33.12455927
2027,8,8,32.30227941
2027,8,9,31.31371568
2027,8,10,32.51882125
2027,8,11,32.95699949
2027,8,12,32.88320743
2027,8,13,32.13085312
2027,8,14,31.03965943
2027,8,15,32.97345019
2027,8,16,33.18009354
2027,8,17,31.75236399
2027,8,18,32.6814901
2027,8,19,31.27453064
2027,8,20,32.50431725
2027,8,21,32.73656549
2027,8,22,32.40600198
2027,8,23,32.37123573
2027,8,25,33.3120161
2027,8,26,32.64795744
2027,8,27,32.57258532
2027,8,28,31.29321852
2027,8,29,32.52004177
2027,8,30,33.15281816
2027,8,31,32.37249281
2027,8,32,32.46114174
2027,8,33,32.33754172
2027,8,34,32.94528348
2027,8,35,30.72395362
2018,9,5,33.1
2018,9,1,33.5
2018,9,2,33.6
2018,9,3,33.6
2018,9,4,33.9
2018,9,6,33
2018,9,7,34.2
2018,9,9,32.2
2018,9,8,32.7
2018,9,10,34.1
2018,9,11,33.3
2018,9,12,33.7
2018,9,13,33.4
2018,9,14,32.4
2018,9,15,34.2
2018,9,16,34.6
2018,9,17,33.6
2018,9,18,34.2
2018,9,19,32.5
2018,9,21,33.3
2018,9,20,33.8
2018,9,22,33.1
2018,9,23,32.7
2018,9,24,33.5
2018,9,25,34.3
2018,9,26,33
2018,9,27,32.9
2018,9,28,32.4
2018,9,29,33.8
2018,9,31,33.2
2018,9,32,33.4
2018,9,30,33.4
2018,9,33,32.9
2018,9,34,33.5
2018,9,35,33.6
2019,9,5,32.1
2019,9,1,32.3
2019,9,2,32.1
2019,9,3,32.3
2019,9,4,33.3
2019,9,6,32.4
2019,9,7,32.9
2019,9,9,32.4
2019,9,8,31.4
2019,9,10,33.3
2019,9,11,31.9
2019,9,12,31.1
2019,9,13,32.7
2019,9,14,31.8
2019,9,15,32.6
2019,9,16,32.7
2019,9,17,31.8
2019,9,18,31.9
2019,9,19,31.7
2019,9,21,32.4
2019,9,20,32.5
2019,9,22,32.5
2019,9,23,32.6
2019,9,24,32.7
2019,9,25,33.4
2019,9,26,33.1
2019,9,27,31.5
2019,9,28,31.6
2019,9,29,31.7
2019,9,31,32.6
2019,9,32,33.3
2019,9,30,31.9
2019,9,33,33.2
2019,9,34,33.3
2019,9,35,33.4
2020,9,5,32.4
2020,9,1,33.1
2020,9,2,32.9
2020,9,3,32.6
2020,9,4,33.4
2020,9,6,32.8
2020,9,7,34
2020,9,9,32.4
2020,9,8,32.6
2020,9,10,33.5
2020,9,11,31.8
2020,9,12,33.1
2020,9,13,32.9
2020,9,14,31.8
2020,9,15,33.5
2020,9,16,34
2020,9,17,32.8
2020,9,18,33.4
2020,9,19,32.5
2020,9,21,32.8
2020,9,20,32.8
2020,9,22,33.1
2020,9,23,32.1
2020,9,24,33
2020,9,25,34
2020,9,26,33
2020,9,27,31.4
2020,9,28,32.7
2020,9,29,33.1
2020,9,31,31.8
2020,9,32,33
2020,9,30,31.9
2020,9,33,31.9
2020,9,34,33.6
2020,9,35,33.6
2021,9,5,32.7
2021,9,1,32.7
2021,9,2,32.8
2021,9,3,33.6
2021,9,4,33.4
2021,9,6,31.9
2021,9,7,33.4
2021,9,9,32.2
2021,9,8,33.6
2021,9,10,33.8
2021,9,11,33.9
2021,9,12,33
2021,9,13,34.3
2021,9,14,31.9
2021,9,15,33.4
2021,9,16,33.3
2021,9,17,33.9
2021,9,18,32.7
2021,9,19,32.4
2021,9,21,33.1
2021,9,20,32.5
2021,9,22,32.7
2021,9,23,33.6
2021,9,24,32.1
2021,9,25,34.1
2021,9,26,33.5
2021,9,27,33.7
2021,9,28,32.9
2021,9,29,31.7
2021,9,31,33.6
2021,9,32,34.3
2021,9,30,34
2021,9,33,34.5
2021,9,34,33.6
2021,9,35,31.7
2022,9,5,32.4
2022,9,1,32.8
2022,9,2,33
2022,9,3,32.8
2022,9,4,33.1
2022,9,6,32.5
2022,9,7,33.7
2022,9,9,32.1
2022,9,8,32.8
2022,9,10,32.8
2022,9,11,32.8
2022,9,12,32.8
2022,9,13,32.6
2022,9,14,32.3
2022,9,15,33.7
2022,9,16,33.7
2022,9,17,32.5
2022,9,18,33.2
2022,9,19,32.4
2022,9,21,32.6
2022,9,20,32.9
2022,9,22,33.2
2022,9,23,32.3
2022,9,24,32.8
2022,9,25,34
2022,9,26,32.8
2022,9,27,32.8
2022,9,28,32.5
2022,9,29,32.7
2022,9,31,33
2022,9,32,33.6
2022,9,30,33.7
2022,9,33,33.2
2022,9,34,33
2022,9,35,31.5
2023,9,5,33
2023,9,1,32.9
2023,9,2,33
2023,9,3,34
2023,9,4,33.7
2023,9,6,33.1
2023,9,7,34.1
2023,9,9,32.5
2023,9,8,33.5
2023,9,10,34
2023,9,11,33.4
2023,9,12,33.6
2023,9,13,33.8
2023,9,14,32.1
2023,9,15,34.3
2023,9,16,33.9
2023,9,17,32.6
2023,9,18,33.2
2023,9,19,32.5
2023,9,21,32.8
2023,9,20,32.9
2023,9,22,33.2
2023,9,23,33.5
2023,9,24,32.6
2023,9,25,34.3
2023,9,26,33.6
2023,9,27,34.1
2023,9,28,33.1
2023,9,29,33.1
2023,9,31,34.4
2023,9,32,34.9
2023,9,30,34.3
2023,9,33,34.4
2023,9,34,34.2
2023,9,35,34.2
2024,9,1,32.5347324
2024,9,2,32.58874739
2024,9,3,32.82483827
2024,9,4,32.7610099
2024,9,5,32.34749824
2024,9,6,32.32206398
2024,9,7,33.35508581
2024,9,8,32.4774926
2024,9,9,32.40051074
2024,9,10,32.60841177
2024,9,11,32.94599278
2024,9,12,32.91622819
2024,9,13,32.4991272
2024,9,14,32.47683623
2024,9,15,33.05566676
2024,9,16,33.31388767
2024,9,17,32.70830212
2024,9,18,32.81565238
2024,9,19,32.36399579
2024,9,20,32.61180892
2024,9,21,32.68554608
2024,9,22,32.59283556
2024,9,23,32.55504651
2024,9,25,33.26532893
2024,9,26,32.67529662
2024,9,27,32.6230886
2024,9,28,32.55595985
2024,9,29,32.80506841
2024,9,30,32.9170953
2024,9,31,32.68345103
2024,9,32,32.59638127
2024,9,33,32.6989159
2024,9,34,32.98485974
2024,9,35,32.19968823
2025,9,1,32.5660749
2025,9,2,32.61228902
2025,9,3,32.87463353
2025,9,4,32.8112014
2025,9,5,32.35679134
2025,9,6,32.3229252
2025,9,7,33.40645785
2025,9,8,32.51123083
2025,9,9,32.4327603
2025,9,10,32.63827528
2025,9,11,33.01568313
2025,9,12,32.97213906
2025,9,13,32.52468717
2025,9,14,32.51639366
2025,9,15,33.10792599
2025,9,16,33.36095159
2025,9,17,32.75114195
2025,9,18,32.84822076
2025,9,19,32.39340806
2025,9,20,32.62577734
2025,9,21,32.7459087
2025,9,22,32.60978183
2025,9,23,32.6107063
2025,9,25,33.31814992
2025,9,26,32.7099475
2025,9,27,32.67894147
2025,9,28,32.61417905
2025,9,29,32.81695993
2025,9,30,32.95320683
2025,9,31,32.73136852
2025,9,32,32.64685063
2025,9,33,32.75874274
2025,9,34,33.04980244
2025,9,35,32.21136228
2026,9,1,32.5974174
2026,9,2,32.63583066
2026,9,3,32.92442879
2026,9,4,32.86139289
2026,9,5,32.36608444
2026,9,6,32.32378642
2026,9,7,33.45782989
2026,9,8,32.54496905
2026,9,9,32.46500985
2026,9,10,32.66813879
2026,9,11,33.08537348
2026,9,12,33.02804994
2026,9,13,32.55024714
2026,9,14,32.55595108
2026,9,15,33.16018522
2026,9,16,33.40801551
2026,9,17,32.79398177
2026,9,18,32.88078913
2026,9,19,32.42282034
2026,9,20,32.63974577
2026,9,21,32.80627132
2026,9,22,32.6267281
2026,9,23,32.6663661
2026,9,25,33.3709709
2026,9,26,32.74459838
2026,9,27,32.73479433
2026,9,28,32.67239825
2026,9,29,32.82885145
2026,9,30,32.98931837
2026,9,31,32.77928601
2026,9,32,32.69732
2026,9,33,32.81856958
2026,9,34,33.11474514
2026,9,35,32.22303633
2027,9,1,32.6287599
2027,9,2,32.65937229
2027,9,3,32.97422406
2027,9,4,32.91158439
2027,9,5,32.37537754
2027,9,6,32.32464763
2027,9,7,33.50920193
2027,9,8,32.57870727
2027,9,9,32.49725941
2027,9,10,32.6980023
2027,9,11,33.15506382
2027,9,12,33.08396081
2027,9,13,32.57580711
2027,9,14,32.5955085
2027,9,15,33.21244446
2027,9,16,33.45507942
2027,9,17,32.8368216
2027,9,18,32.9133575
2027,9,19,32.45223261
2027,9,20,32.65371419
2027,9,21,32.86663394
2027,9,22,32.64367437
2027,9,23,32.72202589
2027,9,25,33.42379188
2027,9,26,32.77924926
2027,9,27,32.7906472
2027,9,28,32.73061745
2027,9,29,32.84074297
2027,9,30,33.0254299
2027,9,31,32.82720351
2027,9,32,32.74778937
2027,9,33,32.87839642
2027,9,34,33.17968785
2027,9,35,32.23471038
2018,10,5,30.8
2018,10,1,31.6
2018,10,2,32.1
2018,10,3,31.6
2018,10,4,32.1
2018,10,6,30.6
2018,10,7,32.6
2018,10,9,30.4
2018,10,8,30.9
2018,10,10,31.9
2018,10,11,31.3
2018,10,12,31.4
2018,10,13,31.1
2018,10,14,31.2
2018,10,15,32
2018,10,16,33
2018,10,17,34
2018,10,18,32.6
2018,10,19,32.7
2018,10,21,31.4
2018,10,20,32.3
2018,10,22,32.4
2018,10,23,30.9
2018,10,24,31.5
2018,10,25,32.1
2018,10,26,30.3
2018,10,27,30.8
2018,10,28,30.7
2018,10,29,32.4
2018,10,31,31.2
2018,10,32,31.2
2018,10,30,31.4
2018,10,33,31.5
2018,10,34,31.4
2018,10,35,31.5
2019,10,5,32.1
2019,10,1,32.1
2019,10,2,32
2019,10,3,31.4
2019,10,4,32.5
2019,10,6,32.6
2019,10,7,31.7
2019,10,9,31.5
2019,10,8,32.4
2019,10,10,32
2019,10,11,30.7
2019,10,12,30.8
2019,10,13,30.9
2019,10,14,30.1
2019,10,15,30.11
